steps,total reward,episodes
10000,6.0,272
20000,11.0,505
30000,14.0,738
40000,9.0,987
50000,5.0,1207
60000,11.0,1431
70000,13.0,1655
80000,17.0,1893
90000,17.0,2122
100000,8.0,2339
