steps,episodes,total reward
10000,213,23.0
20000,452,22.0
30000,772,91.0
40000,1123,84.0
50000,1391,76.0
60000,1652,85.0
70000,1878,47.0
80000,2159,101.0
90000,2483,103.0
100000,2798,109.0
