steps,total reward,episodes
10000,1.0,127
20000,60.0,280
30000,149.0,529
40000,325.0,933
50000,351.0,1360
60000,359.0,1786
70000,327.0,2187
80000,338.0,2607
90000,309.0,3000
100000,345.0,3433
