steps,total reward,episodes
10000,45.0,167
20000,73.0,378
30000,77.0,602
40000,63.0,787
50000,100.0,1045
60000,105.0,1295
70000,78.0,1516
80000,91.0,1737
90000,88.0,1956
100000,111.0,2226
