steps,episodes,total reward
10000,213,31.0
20000,483,33.0
30000,829,69.0
40000,1082,57.0
50000,1496,117.0
60000,1930,120.0
70000,2316,102.0
80000,2700,98.0
90000,3053,98.0
100000,3469,113.0
