episodes,total reward,steps
226,0.0,10000
396,9.0,20000
518,12.0,30000
640,13.0,40000
759,18.0,50000
900,26.0,60000
1049,32.0,70000
1185,38.0,80000
1354,70.0,90000
1525,87.0,100000
