episodes,total reward,steps
100,21.0,10000
206,55.0,20000
527,234.0,30000
985,380.0,40000
1463,389.0,50000
1944,392.0,60000
2429,388.0,70000
2917,394.0,80000
3402,387.0,90000
3884,387.0,100000
