episodes,steps,total reward
128,10000,47.0
343,20000,71.0
611,30000,129.0
922,40000,200.0
1274,50000,244.0
1605,60000,236.0
1942,70000,242.0
2304,80000,245.0
2636,90000,206.0
2983,100000,248.0
