steps,episodes,total reward
10000,123,35.0
20000,350,102.0
30000,627,154.0
40000,971,248.0
50000,1346,264.0
60000,1710,250.0
70000,2071,268.0
80000,2415,258.0
90000,2743,235.0
100000,3103,279.0
