steps,episodes,total reward
10000,294,21.0
20000,494,16.0
30000,701,26.0
40000,908,19.0
50000,1118,26.0
60000,1323,18.0
70000,1505,13.0
80000,1758,23.0
90000,1995,26.0
100000,2232,28.0
