episodes,total reward,steps
217,18.0,10000
456,24.0,20000
725,25.0,30000
991,48.0,40000
1278,72.0,50000
1565,65.0,60000
1824,58.0,70000
2134,69.0,80000
2427,65.0,90000
2750,68.0,100000
