episodes,total reward,steps
96,10.0,10000
329,154.0,20000
676,267.0,30000
1042,263.0,40000
1400,263.0,50000
1765,267.0,60000
2120,260.0,70000
2470,271.0,80000
2826,268.0,90000
3187,252.0,100000
