episodes,steps,total reward
185,10000,14.0
380,20000,14.0
612,30000,23.0
781,40000,21.0
1024,50000,49.0
1288,60000,64.0
1529,70000,87.0
1738,80000,34.0
1963,90000,51.0
2205,100000,65.0
