steps,total reward,episodes
10000,4.0,171
20000,14.0,408
30000,29.0,638
40000,21.0,828
50000,17.0,1011
60000,29.0,1219
70000,19.0,1404
80000,37.0,1625
90000,28.0,1850
100000,29.0,2054
