episodes,total reward,steps
191,12.0,10000
457,98.0,20000
752,117.0,30000
974,57.0,40000
1211,85.0,50000
1426,80.0,60000
1699,113.0,70000
1971,110.0,80000
2242,123.0,90000
2554,130.0,100000
