episodes,total reward,steps
276,31.0,10000
514,37.0,20000
719,27.0,30000
930,17.0,40000
1133,21.0,50000
1352,17.0,60000
1562,29.0,70000
1793,29.0,80000
2021,25.0,90000
2246,26.0,100000
