steps,total reward,episodes
10000,0.0,123
20000,0.0,211
30000,7.0,272
40000,71.0,420
50000,151.0,637
60000,147.0,860
70000,158.0,1109
80000,163.0,1357
90000,157.0,1596
100000,157.0,1847
