episodes,steps,total reward
238,10000,10.0
482,20000,10.0
714,30000,13.0
1056,40000,39.0
1478,50000,56.0
1804,60000,54.0
2165,70000,39.0
2469,80000,35.0
2857,90000,49.0
3207,100000,33.0
