steps,episodes,total reward
10000,289,8.0
20000,453,15.0
30000,642,14.0
40000,812,30.0
50000,993,18.0
60000,1196,20.0
70000,1387,17.0
80000,1547,22.0
90000,1732,35.0
100000,1949,48.0
