episodes,total reward,steps
151,22.0,10000
272,42.0,20000
441,36.0,30000
592,40.0,40000
768,47.0,50000
979,67.0,60000
1159,65.0,70000
1374,61.0,80000
1623,129.0,90000
1910,170.0,100000
