episodes,steps,total reward
293,10000,44.0
514,20000,26.0
725,30000,32.0
937,40000,24.0
1162,50000,34.0
1366,60000,21.0
1577,70000,26.0
1779,80000,25.0
1984,90000,24.0
2247,100000,28.0
