episodes,steps,total reward
132,10000,25.0
284,20000,25.0
431,30000,27.0
598,40000,51.0
759,50000,48.0
915,60000,55.0
1097,70000,59.0
1290,80000,72.0
1472,90000,65.0
1651,100000,65.0
