episodes,total reward,steps
207,7.0,10000
450,20.0,20000
711,16.0,30000
981,20.0,40000
1356,72.0,50000
1662,44.0,60000
2008,58.0,70000
2402,66.0,80000
2787,45.0,90000
3120,42.0,100000
