episodes,steps,total reward
215,10000,15.0
478,20000,18.0
801,30000,45.0
1103,40000,32.0
1529,50000,53.0
1958,60000,76.0
2367,70000,54.0
2783,80000,66.0
3181,90000,48.0
3541,100000,38.0
