#{"t_start": 1717168809.116296, "env_id": "Office-v0"}
r,l,t
-0.01,28,0.006395
-0.01,38,0.012273
-0.01,16,0.014803
-0.01,7,0.015898
-0.01,17,0.018344
-0.01,60,0.026894
-0.01,21,0.029778
-0.01,45,0.035954
-0.01,50,0.042749
-0.01,54,0.050082
-0.01,22,0.053069
-0.01,40,0.05855
-0.01,168,0.081421
-0.01,85,0.092973
-0.01,85,0.104481
1.0,109,0.119278
-0.01,36,0.124155
-0.01,104,0.138246
-0.01,116,0.15398
-0.01,41,0.159548
-0.01,6,0.160366
-0.01,127,0.177518
-0.01,37,0.182533
-0.01,79,0.193248
-0.01,113,0.208462
-0.01,37,0.213468
-0.01,160,0.235166
-0.01,212,0.263998
-0.01,141,0.283389
-0.01,148,0.303451
-0.01,445,0.363848
1.0,63,0.372404
1.0,270,0.409222
-0.01,29,0.413188
-0.01,55,0.420696
1.0,59,0.428705
1.0,374,0.479648
-0.01,254,0.514376
-0.01,815,0.62533
1.0,39,0.630651
-0.01,32,0.635003
-0.01,120,0.651351
-0.01,75,0.661569
1.0,89,0.673652
-0.01,19,0.676225
-0.01,159,0.697778
-0.01,11,0.699282
-0.01,19,0.70187
1.0,132,0.71985
-0.01,38,0.72503
-0.01,31,0.729278
-0.01,14,0.731183
-0.01,24,0.734452
-0.01,26,0.737993
-0.01,476,0.802757
-0.01,18,0.805221
-0.01,101,0.81897
-0.01,54,0.82634
-0.01,7,0.827295
1.0,26,0.830835
-0.01,48,0.837364
-0.01,278,0.875394
-0.01,178,0.899719
1.0,52,0.906822
-0.01,134,0.925123
-0.01,217,0.95472
-0.01,529,1.026983
-0.01,26,1.030528
-0.01,52,1.03759
-0.01,252,1.071866
-0.01,111,1.086976
1.0,17,1.089293
-0.01,9,1.090523
-0.01,307,1.13236
-0.01,368,1.182647
1.0,55,1.190165
-0.01,105,1.204517
-0.01,24,1.207824
-0.01,415,1.264656
1.0,48,1.271206
1.0,169,1.294661
-0.01,121,1.311163
-0.01,207,1.339341
1.0,58,1.347258
-0.01,18,1.349718
-0.01,5,1.350406
-0.01,128,1.375898
1.0,11,1.377683
-0.01,17,1.380106
-0.01,262,1.416974
-0.01,70,1.426696
1.0,13,1.428503
1.0,159,1.450595
-0.01,228,1.482211
-0.01,380,1.534902
1.0,15,1.536982
-0.01,103,1.551244
-0.01,52,1.558408
-0.01,93,1.571262
1.0,13,1.573061
1.0,146,1.593226
-0.01,116,1.609194
-0.01,317,1.653099
1.0,13,1.654902
1.0,132,1.67311
-0.01,160,1.695208
