steps,episodes,total reward
10000,176,49.0
20000,322,35.0
30000,470,41.0
40000,630,43.0
50000,798,38.0
60000,951,52.0
70000,1111,49.0
80000,1292,47.0
90000,1489,60.0
100000,1679,61.0
