steps,total reward,episodes
10000,0.0,128
20000,2.0,217
30000,76.0,376
40000,264.0,711
50000,309.0,1096
60000,263.0,1429
70000,304.0,1814
80000,318.0,2220
90000,317.0,2608
100000,298.0,2986
