episodes,steps,total reward
167,10000,54.0
342,20000,57.0
560,30000,71.0
839,40000,97.0
1046,50000,53.0
1378,60000,102.0
1684,70000,99.0
2021,80000,106.0
2302,90000,89.0
2548,100000,88.0
