steps,total reward,episodes
10000,31.0,145
20000,48.0,315
30000,51.0,516
40000,84.0,733
50000,82.0,942
60000,89.0,1153
70000,96.0,1392
80000,120.0,1648
90000,64.0,1856
100000,83.0,2074
