steps,episodes,total reward
10000,196,26.0
20000,314,33.0
30000,403,29.0
40000,500,37.0
50000,605,34.0
60000,713,47.0
70000,857,57.0
80000,977,59.0
90000,1115,66.0
100000,1255,65.0
