steps,total reward,episodes
10000,18.43000000000001,177
20000,34.05999999999996,306
30000,32.24999999999996,414
40000,49.10000000000001,554
50000,43.23999999999999,674
60000,50.280000000000015,797
70000,52.21000000000001,929
80000,43.28000000000001,1045
90000,57.09000000000005,1194
100000,63.21000000000006,1337
