steps,total reward,episodes
10000,2.0,137
20000,7.0,236
30000,89.0,408
40000,231.0,732
50000,234.0,1046
60000,236.0,1365
70000,251.0,1699
80000,230.0,2017
90000,235.0,2344
100000,247.0,2673
