episodes,steps,total reward
287,10000,6.0
509,20000,12.0
730,30000,6.0
955,40000,9.0
1176,50000,4.0
1429,60000,8.0
1659,70000,19.0
1871,80000,15.0
2062,90000,11.0
2293,100000,10.0
