episodes,total reward,steps
157,8.0,10000
331,4.0,20000
501,7.0,30000
650,1.0,40000
797,5.0,50000
972,12.0,60000
1100,22.0,70000
1250,17.0,80000
1393,22.0,90000
1570,19.0,100000
