steps,episodes,total reward
10000,185,0.0
20000,318,0.0
30000,451,0.0
40000,562,0.0
50000,693,6.0
60000,821,9.0
70000,923,11.0
80000,1051,11.0
90000,1172,14.0
100000,1296,24.0
