episodes,total reward,steps
190,0.0,10000
323,0.0,20000
442,0.0,30000
571,0.0,40000
690,3.0,50000
809,8.0,60000
933,10.0,70000
1057,12.0,80000
1160,17.0,90000
1262,21.0,100000
