total reward,episodes,steps
16.0,278,10000
13.0,489,20000
15.0,666,30000
17.0,852,40000
17.0,1058,50000
21.0,1266,60000
29.0,1490,70000
23.0,1675,80000
29.0,1871,90000
32.0,2077,100000
