episodes,steps,total reward
158,10000,7.0
339,20000,13.0
575,30000,34.0
767,40000,30.0
979,50000,23.0
1165,60000,8.0
1366,70000,46.0
1519,80000,33.0
1721,90000,31.0
1959,100000,94.0
