steps,total reward,episodes
10000,30.0,200
20000,36.0,326
30000,33.0,437
40000,36.0,537
50000,37.0,619
60000,44.0,740
70000,45.0,864
80000,52.0,1000
90000,58.0,1114
100000,72.0,1273
