steps,episodes,total reward
10000,271,15.0
20000,495,17.0
30000,692,24.0
40000,902,14.0
50000,1137,17.0
60000,1362,19.0
70000,1563,18.0
80000,1810,53.0
90000,2016,19.0
100000,2251,34.0
