episodes,steps,total reward
189,10000,0.0
330,20000,0.0
456,30000,0.0
573,40000,0.0
711,50000,3.0
822,60000,12.0
939,70000,8.0
1065,80000,12.0
1184,90000,13.0
1293,100000,18.0
