total reward,episodes,steps
28.0,172,10000
29.0,299,20000
23.0,363,30000
32.0,461,40000
43.0,564,50000
41.0,674,60000
42.0,802,70000
62.0,954,80000
56.0,1082,90000
79.0,1246,100000
