total reward,episodes,steps
-0.9400000000000006,94,10000
-2.1399999999999983,308,20000
-3.5399999999999685,662,30000
-3.7299999999999645,1035,40000
-3.429999999999971,1378,50000
-3.7699999999999636,1755,60000
-3.5899999999999674,2114,70000
-3.659999999999966,2480,80000
-3.7399999999999642,2854,90000
-3.4999999999999694,3204,100000
