episodes,total reward,steps
193,8.0,10000
420,18.0,20000
678,22.0,30000
958,47.0,40000
1261,18.0,50000
1542,71.0,60000
1823,32.0,70000
2091,58.0,80000
2316,41.0,90000
2604,67.0,100000
