steps,total reward,episodes
10000,39.0,136
20000,149.0,394
30000,186.0,709
40000,221.0,1044
50000,278.0,1438
60000,241.0,1758
70000,241.0,2106
80000,215.0,2413
90000,222.0,2730
100000,251.0,3076
