steps,episodes,total reward
10000,223,22.0
20000,496,35.0
30000,778,42.0
40000,1141,68.0
50000,1637,118.0
60000,2103,98.0
70000,2576,108.0
80000,2985,92.0
90000,3420,105.0
100000,3899,118.0
