total reward,episodes,steps
19.0,176,10000
30.0,295,20000
26.0,398,30000
29.0,487,40000
34.0,570,50000
39.0,666,60000
48.0,777,70000
52.0,874,80000
79.0,1009,90000
71.0,1129,100000
