steps,episodes,total reward
10000,182,37.0
20000,333,41.0
30000,491,49.0
40000,702,53.0
50000,872,58.0
60000,1089,77.0
70000,1285,58.0
80000,1495,50.0
90000,1698,51.0
100000,1880,46.0
