steps,total reward,episodes
10000,53.0,164
20000,128.0,421
30000,130.0,656
40000,127.0,912
50000,157.0,1184
60000,149.0,1434
70000,119.0,1665
80000,143.0,1924
90000,142.0,2170
100000,172.0,2447
