steps,total reward,episodes
10000,44.0,156
20000,46.0,292
30000,34.0,433
40000,53.0,604
50000,43.0,759
60000,52.0,929
70000,58.0,1093
80000,41.0,1251
90000,66.0,1466
100000,72.0,1678
