episodes,steps,total reward
220,10000,12.0
416,20000,14.0
670,30000,21.0
958,40000,22.0
1348,50000,41.0
1786,60000,38.0
2158,70000,39.0
2587,80000,55.0
3109,90000,70.0
3603,100000,59.0
