total reward,episodes,steps
23.0,178,10000
28.0,302,20000
29.0,384,30000
27.0,466,40000
36.0,574,50000
38.0,676,60000
53.0,803,70000
56.0,913,80000
77.0,1045,90000
69.0,1174,100000
