episodes,total reward,steps
166,53.0,10000
437,133.0,20000
688,128.0,30000
978,171.0,40000
1254,160.0,50000
1562,193.0,60000
1865,173.0,70000
2089,111.0,80000
2408,197.0,90000
2675,159.0,100000
