total reward,episodes,steps
17.220000000000002,96,10000
30.48999999999998,178,20000
40.37999999999999,281,30000
45.410000000000004,386,40000
40.41999999999998,485,50000
33.37999999999997,581,60000
31.47999999999997,665,70000
33.53999999999998,745,80000
31.559999999999977,821,90000
46.430000000000014,925,100000
