episodes,total reward,steps
135,12.0,10000
233,23.0,20000
320,36.0,30000
466,55.0,40000
632,72.0,50000
874,147.0,60000
1203,223.0,70000
1587,299.0,80000
1883,201.0,90000
2151,168.0,100000
