total reward,episodes,steps
3.0,247,10000
4.0,460,20000
6.0,656,30000
11.0,886,40000
14.0,1091,50000
8.0,1292,60000
7.0,1490,70000
8.0,1698,80000
8.0,1874,90000
8.0,2061,100000
