steps,total reward,episodes
10000,0.0,119
20000,4.0,239
30000,167.0,494
40000,228.0,793
50000,231.0,1106
60000,236.0,1432
70000,234.0,1743
80000,243.0,2066
90000,241.0,2388
100000,245.0,2708
