episodes,total reward,steps
117,-1.1700000000000008,10000
194,-0.7700000000000005,20000
256,-0.6200000000000003,30000
347,-0.9100000000000006,40000
414,-0.6700000000000004,50000
459,-0.45000000000000023,60000
531,-0.7200000000000004,70000
583,-0.5200000000000002,80000
639,-0.5600000000000003,90000
694,-0.5500000000000003,100000
