episodes,steps,total reward
134,10000,0.0
236,20000,1.0
397,30000,88.0
750,40000,288.0
1125,50000,304.0
1524,60000,316.0
1884,70000,287.0
2276,80000,310.0
2662,90000,300.0
2983,100000,259.0
