episodes,steps,total reward
300,10000,24.0
513,20000,24.0
727,30000,16.0
930,40000,14.0
1150,50000,19.0
1348,60000,19.0
1583,70000,20.0
1832,80000,30.0
2054,90000,35.0
2321,100000,31.0
