total reward,steps,episodes
24.0,10000,188
28.0,20000,320
29.0,30000,388
27.0,40000,467
37.0,50000,562
38.0,60000,660
53.0,70000,788
66.0,80000,906
65.0,90000,1029
71.0,100000,1154
