steps,episodes,total reward
10000,249,11.0
20000,457,15.0
30000,633,14.0
40000,827,25.0
50000,1000,8.0
60000,1189,21.0
70000,1368,33.0
80000,1554,25.0
90000,1756,34.0
100000,2004,31.0
