total reward,steps,episodes
0.0,10000,126
0.0,20000,218
48.0,30000,331
232.0,40000,641
271.0,50000,994
279.0,60000,1351
323.0,70000,1753
290.0,80000,2128
294.0,90000,2485
290.0,100000,2845
