episodes,total reward,steps
159,36.0,10000
349,48.0,20000
550,62.0,30000
760,59.0,40000
969,57.0,50000
1230,87.0,60000
1409,52.0,70000
1656,75.0,80000
1886,70.0,90000
2082,69.0,100000
